ID,cc_cons,card_lim,personal_loan_active,vehicle_loan_active,personal_loan_closed,vehicle_loan_closed,loan_enq,emi_active,account_type,gender,age,Income,Emp_Tenure_Years,Tenure_with_Bank,region_code,NetBanking_Flag,Avg_days_between_transaction,total_spend_credit_cc,total_spend_debit_cc,total_count_credit_trans,total_count_debit_trans,total_investment,total_sum_debited_amount,total_sum_credited_amount,total_count_debited_counts,total_count_credited_counts,total_max_credited_amount
13643,,524000,1,1,1.0,1,Y,5231.49,current,M,62.0,MEDIUM,8.4,9,9,314,1,34506.96,29967.86,128.0,18.0,159086.45,131409.62,370207.57,65.0,91.0,229359.0
7294,,224000,1,1,1.0,1,Y,3783.85,current,M,47.0,MEDIUM,13.5,8,8,366,0,23785.01,13013.55,89.0,80.0,1027231.14,440476.89,114415.0,33.0,15.0,121366.0
9416,,287000,1,1,1.0,1,Y,5471.7,current,M,30.0,MEDIUM,6.0,10,10,863,0,7696.549999999999,13871.54,196.0,74.0,722143.3,84728.39,179597.88999999998,123.0,14.0,86494.0
2476,,120000,1,1,1.0,1,Y,15884.72,current,M,30.0,MEDIUM,3.0,5,5,305,1,46140.79,17759.15,48.0,49.0,255844.0,231495.41,172982.0,193.0,60.0,62299.0
494,,59000,1,1,1.0,1,Y,128048.45,current,F,35.0,MEDIUM,7.5,8,8,355,1,55348.479999999996,44774.09,220.0,55.0,256603.25,88266.58,194420.0,206.0,78.0,124353.0
14507,,255000,1,1,1.0,1,Y,4441.49,saving,F,33.0,MEDIUM,3.9000000000000004,9,9,606,1,47625.44,11312.1,13.0,45.0,32746.05,122700.10999999999,92313.38,253.0,14.0,68671.22
14691,,75000,1,1,1.0,1,Y,600.98,current,F,37.0,HIGH,3.4000000000000004,3,3,395,1,36056.425,29586.29,252.5,70.0,66627.04977000001,195402.76,401378.1,77.0,17.0,128605.0
11254,,395000,1,1,1.0,1,Y,918.15,current,M,44.0,MEDIUM,19.200000000000003,5,5,269,1,56579.14,37607.86,120.0,39.0,505084.30000000005,46965.93,421479.0,82.0,20.0,161704.0
16685,,150000,1,1,1.0,1,Y,2283.68,saving,M,28.0,MEDIUM,6.4,5,5,883,0,12407.119999999999,3726.06,128.0,27.0,325429.5,178961.09,187648.11,137.0,16.0,314811.125
19826,,293000,1,1,1.0,1,Y,12503.11,saving,F,53.0,LOW,9.9,8,8,858,1,109024.28999999998,25565.0,129.0,56.0,903332.0,227665.46000000002,115412.26999999999,141.0,33.0,119056.0
14170,,306000,1,1,1.0,1,Y,2248.06,current,M,44.0,LOW,14.4,9,9,258,0,10902.225,12903.0,98.0,75.0,53618.0,215909.02000000002,221567.48,98.0,68.0,94311.0
6280,,340000,1,1,1.0,1,Y,2514.47,current,M,50.0,MEDIUM,21.0,8,8,805,1,21218.96,8622.52,80.0,53.0,106357.6,81172.19,138786.88,60.0,37.0,77757.54000000001
13753,,371000,1,1,1.0,1,Y,2514.42,current,M,27.0,MEDIUM,3.5,10,10,614,1,65621.195,19696.08,62.0,15.0,138787.0,96185.38,323428.5,74.0,28.0,304569.0
19501,,100000,1,1,1.0,1,Y,242.07,current,F,83.0,LOW,37.349999999999994,7,7,639,1,19991.36,14324.66,193.0,12.0,733701.01,95926.03,271175.0,100.0,22.0,141373.0
890,,358000,1,1,1.0,1,Y,2136.25,current,M,37.0,MEDIUM,17.0,7,7,445,0,45611.759999999995,7028.77,92.0,97.0,118194.43,67702.8,510021.06500000006,117.0,100.0,284086.0
5864,,104000,1,1,1.0,1,Y,1459.17,current,M,49.0,MEDIUM,11.600000000000001,6,6,737,1,46154.04,17131.58,220.0,111.0,371419.0,180630.26,152459.02000000002,101.0,55.0,135050.46
9535,,290000,1,1,1.0,1,Y,7029.36,saving,M,42.0,MEDIUM,22.0,8,8,371,1,49978.299999999996,5823.71,109.0,74.0,1254543.3399999999,153182.65,460624.92000000004,102.0,29.0,72812.0
278,,494000,1,1,1.0,1,Y,323.7,current,M,33.0,MEDIUM,7.800000000000001,9,9,866,1,45037.119999999995,5875.8,92.0,174.0,532991.0,187132.18,157153.5,63.0,47.0,159374.75
4306,,371000,1,1,1.0,1,Y,18892.69,current,M,32.0,LOW,3.6,10,10,464,1,109024.28999999998,10904.02,57.0,92.0,104498.06006,200625.34000000003,413441.0,61.0,7.0,88740.0
11427,,381000,1,1,1.0,1,Y,918.15,saving,M,30.0,MEDIUM,5.0,8,8,866,1,43944.76,28819.0,42.0,53.0,440393.4,146789.86,85531.0,142.0,109.0,51056.22
6153,,401000,1,1,1.0,1,Y,5868.0,current,F,33.0,MEDIUM,9.1,1,1,713,1,27363.75,39211.770000000004,31.0,62.0,109831.6,220855.56,71651.0,94.0,17.0,155890.05
3067,,47000,1,1,1.0,1,Y,4411.9,current,M,42.0,LOW,19.8,4,4,683,1,22297.575,16793.96,252.5,78.0,443645.26,73534.72,129131.0,72.0,8.0,133636.0
15273,,256000,1,1,1.0,1,Y,2015.18,current,M,33.0,LOW,10.4,2,2,537,1,34292.020000000004,6797.8099999999995,161.0,80.0,136629.57,89053.95,150699.0,72.0,14.0,59008.0
8567,,156000,1,1,1.0,1,Y,2596.53,current,M,38.0,LOW,18.0,1,1,299,1,20125.050000000003,31284.46,101.0,76.0,133229.0,63155.47,272282.66000000003,57.0,50.0,124919.0
2046,,17000,1,1,1.0,1,Y,6046.56,current,M,66.0,MEDIUM,18.400000000000002,7,7,796,1,47889.439999999995,12983.81,116.0,109.0,579275.38,241721.98,510021.06500000006,122.0,21.0,197777.5
10785,,402000,1,1,1.0,1,Y,23108.9,current,M,29.0,MEDIUM,1.8,1,1,539,0,43755.39,52786.44875000001,132.0,142.0,1254543.3399999999,170468.43999999997,30532.0,255.0,51.0,277993.82
6118,,124000,1,1,1.0,1,Y,886.36,current,M,31.0,MEDIUM,1.1,1,1,123,1,109024.28999999998,13541.25,117.0,9.0,698439.85,178822.92,141875.48,179.0,8.0,59946.0
15417,,293000,1,1,1.0,1,Y,1838.84,current,M,37.0,LOW,5.1000000000000005,1,1,685,0,80991.93,25670.02,69.0,68.0,1254543.3399999999,249255.36000000002,106609.63,73.0,12.0,168596.95
14642,,450000,1,1,1.0,1,Y,3236.49,current,F,27.0,MEDIUM,4.9,9,9,394,1,27178.1,52786.44875000001,92.0,36.0,1254543.3399999999,181969.45,128277.91,93.0,17.0,85510.0
18857,,466000,1,1,1.0,1,Y,2529.39,current,M,32.0,LOW,4.800000000000001,6,6,713,1,10166.535,17609.28,45.0,5.0,94257.5,232656.74,226724.37,36.0,72.0,85237.0
193,,350000,1,1,1.0,1,Y,4149.23,saving,F,55.0,HIGH,28.0,6,6,814,0,17402.11,52786.44875000001,14.0,121.0,197207.76006,90712.4,510021.06500000006,81.0,39.0,122857.0
9042,,47000,1,1,1.0,1,Y,45152.87,current,M,37.0,HIGH,3.4000000000000004,9,9,535,1,44396.77,3092.95,252.5,35.0,1254543.3399999999,447164.94625000004,141426.64,209.0,15.0,158492.46000000002
1827,,87000,1,1,1.0,1,Y,8387.2,current,M,44.0,LOW,14.4,9,9,771,1,40172.2,6573.8,43.0,64.0,64103.3,86045.95999999999,50432.0,93.0,32.0,96593.76000000001
10314,,340000,1,1,1.0,1,Y,3851.03,saving,M,55.0,MEDIUM,24.5,3,3,647,1,3318.6099999999997,3317.0,70.0,69.0,54125.71012,70369.88,484242.70999999996,220.0,97.0,71032.34
15714,,784000,1,1,1.0,1,Y,30863.57,current,M,60.0,MEDIUM,24.0,3,3,269,1,49209.085,4803.0,126.0,64.0,284507.25,447164.94625000004,104232.0,174.0,50.0,240555.0
3947,,240000,1,1,1.0,1,Y,2933.21,current,M,47.0,MEDIUM,27.0,3,3,330,1,30444.14,3681.74,103.0,71.0,562763.29,65925.56,164836.65,111.0,8.0,153567.0
551,,371000,1,1,1.0,1,Y,6356.68,current,M,27.0,MEDIUM,2.8000000000000003,7,7,958,1,21840.06,21399.0,123.0,14.0,113589.35,212255.40000000002,58704.0,43.0,5.0,314811.125
15621,,575000,1,1,1.0,1,Y,476.06,current,M,38.0,MEDIUM,12.600000000000001,9,9,858,0,20188.15,44473.28,111.0,46.0,472033.2,357999.44,241237.16,105.0,112.0,64459.0
12076,,199999,1,1,1.0,1,Y,16084.47,current,M,53.0,LOW,33.0,9,9,243,1,24011.920000000002,17079.55,79.0,28.0,561159.0,123587.29999999999,171580.0,52.0,55.0,61221.0
2470,,466000,1,1,1.0,1,Y,31318.49,current,M,28.0,MEDIUM,8.0,4,4,536,1,36348.19,52786.44875000001,42.0,109.0,158365.25,391798.88999999996,293253.16000000003,74.0,51.0,78489.7
19173,,34000,1,1,1.0,1,Y,241.21,current,M,37.0,MEDIUM,17.0,8,8,394,0,21804.95,9803.1,85.0,61.0,45364.85,375446.13,510021.06500000006,125.0,63.0,58803.0
8384,,134000,1,1,1.0,1,Y,3220.7,current,M,28.0,LOW,0.8,5,5,653,1,29500.955,21679.5,50.0,70.0,474587.0,91772.72,156465.35,159.0,39.0,113455.0
5877,,147000,1,1,1.0,1,Y,5402.08,saving,M,37.0,HIGH,15.3,7,7,503,1,20987.909999999996,11744.19,10.0,22.0,132539.35,133321.59,271812.0,150.0,31.0,195493.0
4651,,186000,1,1,1.0,1,Y,0.2,current,M,29.0,MEDIUM,0.9,1,1,958,1,26627.18,5004.0,155.0,100.0,558666.6,298016.51,133841.24,97.0,16.0,52180.0
11750,,461000,1,1,1.0,1,Y,4172.08,current,M,53.0,LOW,23.1,10,10,269,1,33742.325,1758.27,32.0,46.0,154490.4,119764.18,123279.0,55.0,31.0,93448.0
8486,,533000,1,1,1.0,1,Y,34636.69,current,M,40.0,MEDIUM,20.0,9,9,268,1,42519.03,4771.57,63.0,44.0,486069.65,447164.94625000004,96478.48999999999,149.0,57.0,106119.0
2333,,450000,1,1,1.0,1,Y,617.24,current,M,38.0,MEDIUM,7.2,5,5,658,1,78172.81,27164.5,252.5,54.0,757124.35,150573.71,510021.06500000006,88.0,43.0,206786.79
10441,,136000,1,1,1.0,1,Y,3668.3,current,M,33.0,MEDIUM,7.800000000000001,7,7,708,1,31202.449999999997,19223.0,130.0,53.0,93711.34,228321.85,83470.16,116.0,33.0,118341.0
1730,,67000,1,1,1.0,1,Y,6011.95,current,M,39.0,LOW,11.4,8,8,519,1,45451.89,52355.67,230.0,164.0,358902.0,158640.31,153137.02,92.0,7.0,87768.0
16003,,155000,1,1,1.0,1,Y,490.99,current,M,54.0,LOW,10.200000000000001,7,7,647,1,46206.590000000004,29984.0,29.0,77.0,256746.43,108090.66,281690.12,64.0,10.0,314811.125
14395,,555000,1,1,1.0,1,Y,16749.97,current,M,56.0,MEDIUM,28.8,2,2,243,0,106504.47,19025.18,134.0,42.0,327447.53,145570.61,245273.5,101.0,48.0,59696.7
6887,,136000,1,1,1.0,1,Y,1775.44,current,F,66.0,LOW,27.6,5,5,537,1,25390.2,52786.44875000001,54.0,20.0,1254543.3399999999,183397.82,510021.06500000006,139.0,6.0,246200.0
763,,461000,1,1,1.0,1,Y,1819.91,current,M,35.0,MEDIUM,3.0,6,6,653,1,26791.32,45444.39,19.0,34.0,213186.1,267463.82,211132.62,68.0,45.0,222309.0
692,,400000,1,1,1.0,1,Y,10055.05,current,M,66.0,LOW,37.349999999999994,8,8,445,1,5918.225,36139.72,50.0,11.0,339336.0,111608.85,231515.75,108.0,52.0,157581.0
114,,272000,1,1,1.0,1,Y,5859.93,current,M,69.0,LOW,37.349999999999994,9,9,629,1,24436.570000000003,2416.48,121.0,77.0,67155.48,187803.61,144027.28999999998,33.0,122.5,56756.0
933,,402000,1,1,1.0,1,Y,14294.14,current,F,66.0,MEDIUM,36.800000000000004,4,4,259,1,26632.5,10657.76,136.0,90.0,167409.14,133344.11,117263.0,231.0,44.0,314811.125
5443,,300000,1,1,1.0,1,Y,2137.07,saving,M,66.0,MEDIUM,37.349999999999994,5,5,505,1,33029.67,19567.0,109.0,118.0,80125.0,78038.51,225568.0,43.0,13.0,62891.93
8738,,411000,1,1,1.0,1,Y,14737.79,current,M,32.0,MEDIUM,3.6,9,9,593,1,8271.325,6427.18,38.0,119.0,166748.22006999998,164004.78,138239.0,34.0,20.0,103295.0
1768,,147000,1,1,1.0,1,Y,7089.96,current,F,67.0,MEDIUM,4.7,6,6,710,0,21064.245000000003,4198.79,39.0,25.0,267352.46006,64221.82,263184.0,113.0,32.0,129112.96
19562,,75000,1,1,1.0,1,Y,5520.88,saving,M,39.0,MEDIUM,9.5,9,9,370,1,40358.34,5985.0,214.0,42.0,174683.5,98060.39,149848.77,139.0,12.0,72001.33
6620,,267000,1,1,1.0,1,Y,1557.69,current,F,30.0,MEDIUM,9.0,9,9,771,1,109024.28999999998,18406.57,45.0,22.0,168600.34,294483.37,170278.0,29.0,49.0,75585.78
8015,,306000,1,1,1.0,1,Y,6638.26,current,F,32.0,LOW,4.800000000000001,3,3,575,1,109024.28999999998,13626.0,114.0,140.0,147722.34,94134.89,95879.32,175.0,13.0,77919.72
4555,,327000,1,1,1.0,1,Y,36141.77,current,M,42.0,MEDIUM,8.8,3,3,447,0,40225.08,10225.66,52.0,71.0,111723.32,79056.69,176111.64,23.0,11.0,73825.0
3861,,501000,1,1,1.0,1,Y,12683.16,current,F,47.0,MEDIUM,2.7,6,6,860,1,30313.18,24017.659999999996,131.0,11.0,808181.4,447164.94625000004,126677.0,165.0,41.0,101084.0
12824,,371000,1,1,1.0,1,Y,7958.53,saving,M,46.0,MEDIUM,5.2,4,4,536,0,16600.18,18515.78,15.0,19.0,80039.1,300858.63999999996,211311.0,150.0,10.0,82925.0
6221,,369000,1,1,1.0,1,Y,2924.91,current,M,38.0,LOW,7.2,8,8,354,1,36511.8,30740.95,100.0,95.0,149469.2,135881.94999999998,456562.0,168.0,71.0,104362.0
18149,,47000,1,1,1.0,1,Y,826653.89,current,F,40.0,MEDIUM,4.0,2,2,802,1,43050.72,13619.8,81.0,97.0,92574.5,447164.94625000004,279083.0,94.0,122.5,151847.0
14668,,74100,1,1,1.0,1,Y,3113.5,saving,M,60.0,MEDIUM,32.0,4,4,261,1,59616.64,43395.4,8.0,68.0,22630.05,227492.39,157799.47999999998,95.0,7.0,66303.6
12601,,660000,1,1,1.0,1,Y,3552.4,current,M,66.0,LOW,36.800000000000004,1,1,244,1,29193.35,29656.739999999998,105.0,65.0,316449.56006,135978.55,250383.3,231.0,61.0,91469.0
8100,,750000,1,1,1.0,1,Y,3592.45,current,M,66.0,LOW,4.6000000000000005,4,4,799,1,44361.57,3631.37,150.0,139.0,54516.28,130037.98,100535.5,142.0,40.0,87463.0
1550,,27000,1,1,1.0,1,Y,6793.09,current,M,60.0,MEDIUM,16.0,1,1,385,0,52237.48,35778.22,120.0,78.0,291829.0,95841.19,148535.34,235.0,19.0,113679.0
18304,,466000,1,1,1.0,1,Y,117.88,current,M,36.0,MEDIUM,6.4,2,2,836,1,62500.25,38471.32,189.0,58.0,464277.9,259099.69,94016.41,154.0,14.0,314811.125
1178,,304000,1,1,1.0,1,Y,1238.64,saving,M,46.0,MEDIUM,26.0,3,3,866,0,109024.28999999998,52565.4,132.0,55.0,1070885.9,157552.04,375633.20999999996,106.0,40.0,142460.0
19429,,75000,1,1,1.0,1,Y,43935.34,current,F,38.0,MEDIUM,7.2,1,1,243,0,54485.09,17997.33,132.0,46.0,466143.05,64605.630000000005,317076.88,91.0,43.0,214587.0
4430,,371000,1,1,1.0,1,Y,15224.23,current,M,27.0,MEDIUM,2.1,5,5,606,1,27526.665,14477.67,41.0,84.0,155051.32,247370.92,165506.24,101.0,122.5,56361.0
17286,,72000,1,1,1.0,1,Y,6813.47,current,M,29.0,HIGH,0.9,7,7,505,1,24292.57,20907.88,31.0,57.0,916616.5,89299.45,99709.19,179.0,26.0,103011.0
5332,,466000,1,1,1.0,1,Y,9037.46,current,M,35.0,MEDIUM,9.0,8,8,247,1,10572.929999999998,8073.39,92.0,14.0,55148.35,199868.51,168605.72999999998,145.0,58.0,219344.0
2731,,845000,1,1,1.0,1,Y,2482.49,current,F,27.0,MEDIUM,1.4000000000000001,6,6,956,1,76396.66,39954.0,125.0,17.0,1254543.3399999999,50250.03,163455.0,132.0,46.0,108414.0
12916,,520000,1,1,1.0,1,Y,3578.17,saving,M,46.0,LOW,13.0,8,8,882,1,25480.785,8945.779999999999,20.0,8.0,1254543.3399999999,298328.55,44426.29,156.0,27.0,146963.0
14899,,83000,1,1,1.0,1,Y,2080.41,current,M,35.0,MEDIUM,12.0,1,1,937,1,53697.3,5288.3,159.0,102.0,77610.37006,187817.16999999998,313248.0,136.0,122.0,129194.0
17919,,371000,1,1,1.0,1,Y,2641.38,current,M,31.0,LOW,11.0,9,9,628,1,14057.470000000001,11415.849999999999,147.0,61.0,359899.4,127603.63,77421.5,156.0,14.0,72309.0
4015,,524000,1,1,1.0,1,Y,3293.58,current,M,55.0,MEDIUM,31.5,6,6,802,1,59932.26,12934.0,13.0,48.0,1254543.3399999999,86699.01999999999,211524.0,226.0,26.0,95995.0
900,,150000,1,1,1.0,1,Y,122.55,current,M,28.0,LOW,8.0,8,8,355,1,8034.0,14627.68,135.0,11.0,109325.36,447164.94625000004,510021.06500000006,21.0,73.0,155330.0
380,,75000,1,1,1.0,1,Y,1194.41,saving,M,30.0,MEDIUM,3.0,4,4,743,1,56142.01,4348.0599999999995,128.0,7.0,226281.7,97609.18000000001,246861.25,124.0,17.0,139642.0
13196,,120000,1,1,1.0,1,Y,3544.7,current,M,46.0,LOW,15.600000000000001,8,8,243,1,16319.285,52786.44875000001,154.0,57.0,385048.36006,121011.36000000002,146502.0,100.0,71.0,74613.35
15793,,199999,1,1,1.0,1,Y,5230.46,current,F,66.0,MEDIUM,9.200000000000001,7,7,628,1,79927.04,26390.89,150.0,32.0,113062.2,281072.95999999996,246366.88,133.0,59.0,102061.0
365,,351000,1,1,1.0,1,Y,13907.56,current,M,35.0,MEDIUM,15.0,1,1,626,0,94176.48999999999,11386.5,94.0,7.0,276192.45,275101.24,154398.0,126.0,81.0,124673.0
18268,,53000,1,1,1.0,1,Y,49208.11,current,M,29.0,LOW,5.4,8,8,366,1,109024.28999999998,8671.82,129.0,95.0,133091.46000000002,365506.95,309889.0,67.0,50.0,48934.0
7789,,27000,1,1,1.0,1,Y,244.27,current,M,28.0,MEDIUM,4.800000000000001,3,3,685,1,72029.21,21189.54,160.0,32.0,349271.0,434770.15,466535.41000000003,126.0,13.0,314811.125
18725,,494000,1,1,1.0,1,Y,3577.6,saving,F,42.0,LOW,13.200000000000001,7,7,233,1,64755.909999999996,4365.42,183.0,42.0,137703.5,188474.51,108838.76999999999,127.0,35.0,188008.0
91,,326000,1,1,1.0,1,Y,4767.43,current,M,36.0,MEDIUM,8.0,8,8,351,0,12363.0,30736.61,120.0,5.0,514270.0,147775.83,82759.12,124.0,46.0,219613.0
12265,,533000,1,1,1.0,1,Y,8519.25,current,M,62.0,MEDIUM,33.6,10,10,355,1,51174.41,52786.44875000001,62.0,101.0,77574.79000000001,113560.55,114673.0,137.0,26.0,60086.0
17867,,25000,1,1,1.0,1,Y,316.04,current,M,33.0,MEDIUM,7.800000000000001,1,1,258,0,26878.46,15602.11,80.0,85.0,638105.2,273992.14,27753.72,170.0,17.0,85453.0
16447,,44000,1,1,1.0,1,Y,5885.52,current,M,29.0,MEDIUM,4.5,10,10,314,1,15818.32,44891.3,106.0,129.0,358050.0,113708.69,109581.0,153.0,8.0,85282.25
16154,,19000,1,1,1.0,1,Y,16131.21,current,M,46.0,MEDIUM,23.400000000000002,8,8,658,1,23365.925,18640.71,75.0,61.0,1254543.3399999999,150683.08000000002,240655.66,44.0,15.0,314078.0
14551,,378000,1,1,1.0,1,Y,4190.38,current,F,47.0,MEDIUM,18.900000000000002,8,8,503,1,36322.2,52376.03,252.5,36.0,423098.25,153804.13,209380.0,71.0,75.0,81946.87
6483,,371000,1,1,1.0,1,Y,13643.37,current,M,33.0,LOW,2.6,10,10,354,1,24443.54,6471.5599999999995,58.0,72.0,220603.26,134170.84,168984.0,39.0,8.0,182805.0
19290,,477000,1,1,1.0,1,Y,3510.35,saving,M,42.0,MEDIUM,22.0,8,8,506,1,38543.19,15054.75,32.0,40.0,1254543.3399999999,363019.76,404303.0,143.0,13.0,167558.29
17359,,155000,1,1,1.0,1,Y,3378.72,current,M,37.0,LOW,5.1000000000000005,4,4,766,1,54704.479999999996,52786.44875000001,251.0,127.0,157950.99,358071.06,149620.21,78.0,70.0,84212.0
10469,,75000,1,1,1.0,1,Y,3192.17,current,M,37.0,LOW,1.7000000000000002,9,9,372,1,109024.28999999998,8945.7,95.0,30.0,206003.55000000002,71754.61,171666.2,147.0,14.0,189489.0
12362,,232000,1,1,1.0,1,Y,18.59,saving,M,30.0,MEDIUM,6.0,10,10,537,1,26351.649999999998,3022.73,137.0,45.0,157016.0,194604.92,140658.5,129.0,29.0,93787.06
3120,,232000,1,1,1.0,1,Y,6369.54,saving,M,66.0,LOW,32.2,4,4,863,1,18058.09,18292.52,52.0,92.0,1254543.3399999999,166824.65,171183.0,139.0,8.0,85804.6
8402,,352000,1,1,1.0,1,Y,1041.55,current,M,60.0,MEDIUM,28.0,4,4,723,1,35740.4,11266.25,24.0,12.0,62022.649999999994,136616.0,100849.57,42.0,41.0,139163.0
13439,,199999,1,1,1.0,1,Y,3812.69,current,M,38.0,MEDIUM,14.4,7,7,684,0,26638.11,41953.020000000004,107.0,64.0,708164.8,279309.8,249799.37,25.0,80.0,259071.0
16645,,720000,1,1,1.0,1,Y,15169.16,saving,M,35.0,MEDIUM,13.5,3,3,836,1,22246.95,13450.0,85.0,93.0,563597.01,141274.08000000002,289500.0,107.0,13.0,171671.0
19052,,232000,1,1,1.0,1,Y,1996.07,saving,M,34.0,MEDIUM,11.200000000000001,1,1,974,0,42848.85,52786.44875000001,89.0,117.0,294156.3,213141.39,322478.0,105.0,27.0,148707.0
526,,575000,1,1,1.0,1,Y,12190.88,current,M,53.0,LOW,29.700000000000003,4,4,270,1,25566.62,12473.73,146.0,27.0,599656.3,447164.94625000004,171338.0,235.0,20.0,73968.0
8664,,59000,1,1,1.0,1,Y,602.7,current,M,60.0,MEDIUM,37.349999999999994,10,10,354,0,23237.059999999998,52786.44875000001,48.0,31.0,212001.8,182160.78,175061.79,114.0,26.0,158096.0
10771,,114000,1,1,1.0,1,Y,51574.23,current,M,37.0,HIGH,6.800000000000001,6,6,535,1,65116.94,4914.0,69.0,35.0,878309.0,238511.88,341470.0,153.0,16.0,209354.0
9228,,52000,1,1,1.0,1,Y,6990.29,current,M,35.0,MEDIUM,3.0,2,2,254,0,9555.16,19645.86,84.0,20.0,47726.85,139843.16999999998,143252.0,149.0,51.0,36185.0
6957,,147000,1,1,1.0,1,Y,2808.91,current,M,30.0,LOW,4.0,10,10,684,0,68488.70999999999,52786.44875000001,169.0,7.0,686354.2100600001,120518.17000000001,92143.0,155.0,17.0,167754.66999999998
8450,,472000,1,1,1.0,1,Y,6665.62,current,F,33.0,MEDIUM,5.2,4,4,488,1,20602.6,22906.53,148.0,20.0,117709.6,85948.3,147753.94,136.0,122.5,52280.0
19213,,273000,1,1,1.0,1,Y,971.98,current,M,67.0,LOW,14.100000000000001,2,2,249,0,41664.770000000004,19724.7,61.0,90.0,526136.0,85073.84,213686.35,150.0,67.0,108990.0
13007,,234000,1,1,1.0,1,Y,11895.11,current,M,30.0,MEDIUM,5.0,2,2,683,1,38333.520000000004,8859.369999999999,252.5,64.0,46845.93,130970.89,79569.37,94.0,57.0,116610.0
2109,,244000,1,1,1.0,1,Y,9709.59,current,M,46.0,MEDIUM,5.2,9,9,538,1,39034.02,17579.5,81.0,62.0,788000.0,447164.94625000004,294189.0,166.0,27.0,63285.16
6947,,423000,1,1,1.0,1,Y,2706.22,current,M,32.0,MEDIUM,7.2,7,7,424,0,42112.71000000001,52786.44875000001,19.0,13.0,187126.2,158630.33000000002,212603.58,141.0,14.0,168047.0
5326,,406000,1,1,1.0,1,Y,2717.68,current,M,61.0,LOW,8.200000000000001,5,5,614,1,53048.77,5932.9,140.0,89.0,1254543.3399999999,290815.67,510021.06500000006,101.0,95.0,114816.0
6606,,16000,1,1,1.0,1,Y,5481.84,current,M,55.0,MEDIUM,7.0,9,9,743,1,56246.35,18449.0,121.0,101.0,333919.2,243749.38999999998,75807.0,68.0,60.0,99933.0
11026,,378000,1,1,1.0,1,Y,24487.48,saving,M,28.0,HIGH,0.8,4,4,969,0,12431.9,6746.470000000001,118.0,12.0,1254543.3399999999,310348.45999999996,62004.88,175.0,7.0,120323.0
17960,,512000,1,1,1.0,1,Y,6461.21,current,M,36.0,MEDIUM,12.8,1,1,258,1,21384.92,16592.0,17.0,128.0,161150.3,90986.81999999999,81942.02,261.0,13.0,226658.0
4755,,352000,1,1,1.0,1,Y,1634.09,current,F,40.0,MEDIUM,2.0,2,2,693,1,30516.620000000003,52786.44875000001,91.0,9.0,1254543.3399999999,104313.55,106452.0,114.0,63.0,84772.0
18989,,338000,1,1,1.0,1,Y,19279.87,saving,M,53.0,HIGH,13.200000000000001,1,1,883,0,47957.59,7231.49,87.0,85.0,63527.0,114385.94,151344.0,55.0,107.0,58574.0
14748,,421000,1,1,1.0,1,Y,6077.25,current,M,37.0,HIGH,15.3,4,4,525,0,68133.64,9257.0,159.0,82.0,396148.06,280822.48,485956.0,106.0,57.0,76930.0
15630,,379000,1,1,1.0,1,Y,942.21,current,M,28.0,MEDIUM,2.4000000000000004,1,1,748,0,41838.57,5366.0,135.0,30.0,170167.07,109622.68,316974.45,154.0,19.0,291461.0
14796,,129000,1,1,1.0,1,Y,6744.25,current,M,38.0,MEDIUM,1.8,10,10,464,0,37414.65,17555.32,69.0,21.0,181908.0,244493.57,210379.91,124.0,49.0,100500.0
10630,,272000,1,1,1.0,1,Y,2021.05,current,M,47.0,LOW,2.7,8,8,928,1,73807.94,16945.58,14.0,90.0,304921.77,229210.97000000003,151680.5,176.0,63.0,136114.0
2712,,130000,1,1,1.0,1,Y,4901.29,current,M,60.0,MEDIUM,28.0,5,5,748,1,79317.905,12660.61,148.0,23.0,348899.58007,117323.52,80844.2,103.0,7.0,81369.0
3457,,86000,1,1,1.0,1,Y,9377.87,current,M,64.0,LOW,13.200000000000001,6,6,249,1,62904.17,39229.88,83.0,19.0,11650.11,206712.94,263168.29,140.0,6.0,84813.0
17293,,50900,1,1,1.0,1,Y,24771.61,current,F,40.0,MEDIUM,12.0,5,5,748,1,20206.5,15850.7,143.0,24.0,1096537.35,64828.81,89869.0,79.0,14.0,141795.89
17239,,481000,1,1,1.0,1,Y,5987.28,current,M,47.0,MEDIUM,13.5,5,5,331,1,29834.930000000004,8532.0,100.0,45.0,275530.0,199404.78,92944.0,57.0,78.0,63020.0
14213,,552000,1,1,1.0,1,Y,7880.97,current,M,55.0,HIGH,7.0,9,9,385,1,71214.13,13622.72,83.0,133.0,407928.45,86835.48000000001,289394.91000000003,65.0,18.0,59431.84
19686,,10000,1,1,1.0,1,Y,5470.41,saving,M,50.0,LOW,21.0,3,3,614,1,19476.14,7702.64,63.0,115.0,346097.81006,114583.72,396220.0,85.0,14.0,73709.0
3416,,472000,1,1,1.0,1,Y,2251.39,current,M,69.0,MEDIUM,37.349999999999994,1,1,233,1,34356.56,52786.44875000001,61.0,11.0,204095.97999999998,221021.07,317269.0,148.0,35.0,100333.57
19432,,74100,1,1,1.0,1,Y,18.59,current,F,61.0,MEDIUM,24.6,5,5,653,1,34785.08,6622.55,43.0,74.0,175720.25,197878.18,105937.0,34.0,97.0,106747.0
11382,,87000,1,1,1.0,1,Y,3578.17,current,M,67.0,MEDIUM,18.8,2,2,867,1,33740.955,26317.55,115.0,139.0,188927.5,55548.2,207071.4,216.0,35.0,113316.0
